city,floorarea,bathrooms,address,latitude,price,bedrooms,zipcode,longitude
Austin,2006,2,3405 Amalfi Cv,30.419593,299900,3,78759,-97.713224
Austin,2990,3,6301 Amberly Pl,30.410443,460000,4,78759,-97.765271
Austin,1479,3,6000 S Congress Ave APT 203,30.200727,273900,2,78745,-97.776085
Sunset Valley,3854,3.5,40 Lovegrass Ln,30.222776,789000,5,78745,-97.814725
Austin,1531,2,2429 Independence Dr # B104,30.214932,349900,3,78745,-97.807
Austin,1616,2,5000 Creekline Dr,30.21382,295000,3,78745,-97.776371
Austin,1122,2,6232 Hillston Dr,30.210626,319999,3,78745,-97.807281
Austin,2098,2,11511 Antigua Dr,30.425628,440500,3,78759,-97.769966
Austin,1852,2,11808 Buckingham Rd,30.430732,344800,3,78759,-97.77085
Austin,1844,2,9525 N Capital Of Texas Hwy UNIT 133,30.388502,264997,2,78759,-97.748546
Austin,2707,3,9201 Spicebrush Dr,30.398372,638900,3,78759,-97.77023
Austin,1003,1.5,9100 Mountain Ridge Dr APT 4C,30.387323,219900,2,78759,-97.755752
Austin,1003,1.5,9100 Mountain Ridge Dr APT 4D,30.387321,219900,2,78759,-97.755744
Austin,1318,2,6404 Clubway Ln,30.204774,330000,3,78745,-97.798242
AUSTIN,1755,3,6716 Blarwood Dr,30.208006,379900,3,78745,-97.813812
Austin,2156,,3301 China Grv,30.199724,362200,Studio,78745,-97.83319
Austin,1402,2,5003 Gladeview Dr,30.220036,400000,4,78745,-97.789324
Austin,1126,1,206 Rowland Dr,30.213558,259000,3,78745,-97.766495
Austin,1667,2.5,7401 Buchholz St,30.215386,312893,3,78745,-97.796011
Austin,,2.5,7506 Belfair Ter # S4489B,30.18394,274990,3,78745,-97.78206
Austin,3801,4,5671 Rain Creek Pkwy,30.404401,1195000,4,78759,-97.759741
Austin,1797,2,7103 Shumard Cir,30.423828,389000,3,78759,-97.767881
Austin,2475,2,10642 Floral Park Dr,30.407892,550000,4,78759,-97.756719
Austin,2169,3,6016 Wilcott Ct # A6,30.212496,375000,3,78745,-97.803268
Austin,1092,2,5212 Saint Georges Grn,30.215922,279000,3,78745,-97.792526
Austin,1187,2,4511 S 2nd St,30.219581,350000,2,78745,-97.775025
Austin,1593,3,6000 S Congress Ave APT 601,30.201206,289500,2,78745,-97.775956
Austin,2115,2,7320 Gaines Mill Ln,30.198837,349500,3,78745,-97.810741
Austin,,2.5,7405 Cooper Ln # Q39W6F,30.190107,298990,4,78745,-97.792541
Austin,1856,3,604 N Bluff Dr UNIT 132,30.196289,399000,2,78745,-97.772026
Austin,1187,2,4511 4513 S 2nd St,30.219581,549990,2,78745,-97.775024
Austin,2253,2.5,601 Bernstein St,30.190185,338218,4,78745,-97.792434
Austin,2200,3,3108 Whipple Way,30.215217,362500,4,78745,-97.810206
Austin,1805,3,8211 Nicola Trl,30.195217,319900,3,78745,-97.827842
Austin,1604,2,3416 Dalton St,30.203153,309900,3,78745,-97.836062
Austin,1913,2,4500 Richmond Ave,30.223495,495000,3,78745,-97.78268
Austin,1550,3,2912 E 14th St,30.278009,459900,3,78702,-97.707756
Austin,2243,3,2105 Rosewood Ave,30.269727,695000,4,78702,-97.71717
Austin,1618,2,6100 Woodhue Dr,30.207734,319000,3,78745,-97.794363
Austin,1690,2,8909 Palace Pkwy,30.176199,239900,3,78748,-97.804758
Austin,1584,2,5004 Suburban Dr,30.20847,299990,3,78745,-97.768433
Austin,2322,3,3501 Autumn Bay Dr,30.200596,229900,4,78744,-97.694272
Austin,2684,3,1912 Petrified Forest Dr,30.15591,274900,3,78747,-97.78701
Austin,2830,3,11252 Pinehurst Dr,30.135261,380000,4,78747,-97.783236
Austin,4694,3.1,8533 Calera Dr,30.278596,1875000,3,78735,-97.877116
Austin,7753,5,8500 Chalk Knoll Dr,30.288621,2690000,4,78735,-97.865424
Austin,2152,3,5805 Shoalwood Ave,30.33477,675000,4,78756,-97.742771
Austin,2214,2.5,4301 Shoal Creek Blvd,30.315053,729000,3,78756,-97.747275
Austin,803,1,4209 Marathon Blvd APT 204,30.31091,450000,2,78756,-97.740422
Austin,3852,4,13213 Villa Montana Way,30.412769,799900,3,78732,-97.872757
Austin,4007,4,1416 Hawks Canyon Cir,30.351635,755000,4,78732,-97.894062
Austin,2673,3,2210 University Club Dr UNIT 14A,30.356062,550000,3,78732,-97.892233
Austin,4935,4,11800 Eagles Glen Dr,30.355634,799899,5,78732,-97.889437
Austin,8800,7,14515 Ridgetop Ter,30.418095,3900000,5,78732,-97.900822
Austin,3590,4,11812 Palisades Pkwy,30.34117,599900,4,78732,-97.903557
Austin,1218,2,1010 S Quinlan Park Rd APT 6,30.334399,799000,2,78732,-97.923056
Austin,5700,6,2108 University Club Dr,30.354961,1199000,4,78732,-97.893163
Austin,4331,5,6916 Cielo Azul Pass,30.412203,1145203,4,78732,-97.874778
Austin,5734,5,416 Dawn River Cv,30.348461,1500000,6,78732,-97.918777
Austin,3550,4,2209 Rio Mesa Dr,30.360538,539900,5,78732,-97.900199
Austin,2045,2,12321 Fairway Cv,30.364944,450000,3,78732,-97.893647
Austin,2931,2.5,2743 Grimes Ranch Rd,30.370816,419900,4,78732,-97.901272
Austin,6432,4,13405 Coleto Creek Trl,30.370667,799000,5,78732,-97.909479
Austin,2058,3,12890 Park Dr,30.396217,1125000,3,78732,-97.883437
Austin,5744,5,109 Dawn River Cv,30.350298,1250000,4,78732,-97.913773
Austin,4327,4.1,12808 Arbor Lake Cv,30.35703,770000,4,78732,-97.910537
Austin,3734,4,12825 Capella Trl,30.362567,609500,5,78732,-97.90932
Austin,,,14002 Skyline Dr,30.416973,200000,Studio,78732,-97.89217
Austin,4250,4.1,2616 University Club Dr,30.361128,895000,4,78732,-97.888195
Austin,6997,6.1,13011 Perryton Dr,30.337984,1999900,7,78732,-97.925375
Austin,3541,3,3204 Summer Canyon Dr,30.379703,520000,5,78732,-97.905154
Austin,4286,6,805 Lakewood Hills Ter,30.354388,795900,6,78732,-97.91239
Austin,6177,8,4516 Island Cv,30.331141,4995000,5,78731,-97.77937
Austin,7221,7,4303 Island Ave,30.329769,5800000,6,78731,-97.776827
Austin,2266,3,4800 W Frances Pl,30.325472,638000,4,78731,-97.754346
Austin,3160,3,5820 Gentle Breeze Ter,30.344059,1600000,4,78731,-97.772927
Austin,3531,4,3805 Green Trl N,30.364389,875000,4,78731,-97.753871
Austin,2937,3,5207 Valburn Cir,30.373141,899000,3,78731,-97.775623
Austin,2548,2.5,3712 Hidden Holw,30.362254,749900,3,78731,-97.75408
Austin,4972,5,4407 Balcones Dr,30.325137,1450000,4,78731,-97.767491
Austin,2068,3,11220 Barns Trl,30.347901,235000,3,78754,-97.617751
Austin,2031,2,5013 W Frances Pl,30.328902,585000,4,78731,-97.753748
Austin,1550,3,2912 E 14th St,30.278009,459900,3,78702,-97.707756
Austin,2243,3,2105 Rosewood Ave,30.269727,695000,4,78702,-97.71717
Austin,915,2,909 Reinli St APT 205,30.318967,218900,2,78751,-97.710357
Austin,1393,3,4515 Speedway # A,30.309549,549000,3,78751,-97.727432
Austin,590,1,909 Reinli St APT 145,30.318967,155900,1,78751,-97.710357
Austin,1846,2,12311 Madero Dr,30.18074,309000,3,78748,-97.79263
Austin,2417,3,9421 Sawyer Fay Ln,30.165788,357500,5,78748,-97.796905
Manchaca,2158,3,13216 Alans Way,30.134374,360384,4,78748,-97.849326
Austin,1898,2.5,9706 Tall Tree Ln,30.168207,334579,3,78748,-97.81776
Austin,1803,2.5,810 Misty Nest Cv,30.173726,310375,3,78748,-97.809359
Austin,3482,3,2552 Lavendale Ct,30.155863,329900,4,78748,-97.841006
Austin,2526,2,10301 English Oak Dr,30.155187,309000,3,78748,-97.800788
Austin,2019,3,9508 Hunter Ln,30.1648,299990,3,78748,-97.7989
Austin,2163,3,1513 Rockland Dr,30.16579,277900,3,78748,-97.82446
Austin,,2.5,915 W Slaughter Ln # G4YS7F,30.173916,303990,3,78748,-97.806358
Austin,,2.5,915 W Slaughter Ln # HCEM0H,30.173916,297990,3,78748,-97.806358
Austin,2310,3,10313 Beard Ave,30.171807,310000,3,78748,-97.835834
Austin,2454,2.5,2028 Boyds Way,30.161223,274990,4,78748,-97.834303
Austin,2347,3,9700 Alex Ln,30.164772,342888,3,78748,-97.800467
Austin,1893,4,9436 Hunter Ln,30.1648,299990,4,78748,-97.7989
Austin,2093,3,2304 Lancaster Dr,30.183084,325000,4,78748,-97.823798
Austin,2126,3,1700 Strobel Ln,30.146195,265000,5,78748,-97.838591
Austin,2938,4,2309 Williston Loop,30.14209,434990,4,78748,-97.85121
Austin,1515,3,907 Sweetwater River Dr,30.16357,274900,3,78748,-97.81634
Austin,1624,2,9621 Sawyer Fay Ln,30.164259,298000,3,78748,-97.798132
Austin,1478,2,3406 Graybuck Rd,30.182192,349900,2,78748,-97.849266
Austin,1819,3,10017 Aly May Dr,30.170073,305000,3,78748,-97.818273
Austin,3185,3,512 Paul Jones Pass,30.15229,399999,5,78748,-97.812012
Austin,1550,2.1,9201 Brodie Ln UNIT 903,30.192077,249500,2,78748,-97.844262
Austin,1334,3,9201 Brodie Ln UNIT 2602,30.192077,229900,2,78748,-97.844262
Austin,2068,3,11220 Barns Trl,30.347901,235000,3,78754,-97.617751
Austin,2031,2,5013 W Frances Pl,30.328902,585000,4,78731,-97.753748
Austin,1550,3,2912 E 14th St,30.278009,459900,3,78702,-97.707756
Austin,2243,3,2105 Rosewood Ave,30.269727,695000,4,78702,-97.71717
Austin,915,2,909 Reinli St APT 205,30.318967,218900,2,78751,-97.710357
Austin,1618,2,6100 Woodhue Dr,30.207734,319000,3,78745,-97.794363
Austin,1393,3,4515 Speedway # A,30.309549,549000,3,78751,-97.727432
Austin,1690,2,8909 Palace Pkwy,30.176199,239900,3,78748,-97.804758
Austin,3686,5,101 Pagosa Ct,30.196142,450000,5,78737,-97.975849
Austin,3484,4,100 Serenity Ct,30.19995,465000,4,78737,-97.97846
Austin,3723,4,2 Heritage Oaks Dr,30.205937,756000,3,78737,-97.987502
Austin,3032,3,172 Brentwood Dr,30.18659,513990,4,78737,-97.989528
Austin,3406,3.1,240 Bolton Dr,30.197002,450000,4,78737,-97.984172
Austin,3297,4,394 Mirafield Ln,30.18294,479900,4,78737,-97.982004
Austin,2654,3,459 Drury Ln,30.202105,420000,4,78737,-97.970029
Austin,3400,3,35 Longwood Rd,30.220931,649000,4,78737,-97.993219
Austin,2109,3,1811 Wooten Dr,30.356288,378000,3,78757,-97.724176
Austin,1564,2,1211 Payne Ave,30.334513,449900,3,78757,-97.727263
Austin,780,1,2500 Steck Ave,30.36248,165000,1,78757,-97.730493
Austin,1277,1,8305 Franwood Ln,30.366875,345000,3,78757,-97.734422
Austin,2000,2,2016 Brentwood St,30.341188,569900,3,78757,-97.736038
Austin,1416,2,1205 Dwyce Dr,30.33854,540000,3,78757,-97.724934
Austin,2024,2,2611 Pegram Ave,30.346716,624900,4,78757,-97.740667
Austin,1912,3,2803 Ashdale Dr,30.361015,529900,4,78757,-97.735745
Austin,930,1,2201 Richcreek Rd,30.349455,365000,3,78757,-97.732802
Austin,1621,2,2805 Silverway Dr,30.354289,580000,3,78757,-97.739507
Austin,1873,3,1008 Karen Ave # B,30.334305,439000,3,78757,-97.724006
Austin,2108,5,8203 Sandalwood Cv,30.365279,318000,3,78757,-97.735422
Austin,1942,2,3101 Foster Ln,30.358465,449900,4,78757,-97.741109
Austin,1426,2,908 Romeria Dr # A,30.331136,408000,3,78757,-97.725296
Austin,1143,2,8517 Woodstone Dr,30.364171,329000,3,78757,-97.722871
Austin,936,1,8013 Tisdale Dr,30.353333,450000,3,78757,-97.717231
Austin,1770,2,2406 Pegram Ave,30.345987,499000,3,78757,-97.73807
Austin,1720,3,2019 Hardy Cir,30.347817,420000,3,78757,-97.73282
Austin,650,1,7685 Northcross Dr UNIT 526,30.354467,163900,1,78757,-97.736072
Austin,1918,2,1900 Ohlen Rd,30.361249,489000,4,78757,-97.724088
Austin,1872,3,Tisdale Dr,30.351,454990,3,78757,-97.7323
Austin,1881,2,1215 Romeria Dr,30.332378,549950,3,78757,-97.729001
Austin,1770,2,1906 Alguno Rd,30.335379,465000,3,78757,-97.736572
Austin,1523,2,8611 Stillwood Ln,30.370067,425000,4,78757,-97.730264
Austin,1450,,4506 Caswell Ave,30.306067,685000,4,78751,-97.72087
Austin,1702,3,3816 Duval St # A,30.299964,574900,3,78751,-97.729393
Austin,2943,2,4105 Avenue B,30.305737,875000,3,78751,-97.733456
Austin,3179,3,4511 Avenue F,30.308799,973500,3,78751,-97.726711
Austin,5030,4,3912 Avenue G,30.30208,2400000,4,78751,-97.730541
Austin,2413,4,5110 Duval St,30.315071,772000,4,78751,-97.719721
Austin,2399,4,5200 Avenue H,30.315989,782000,4,78751,-97.720274
Bee Cave,3147,3,15816 Cinca Terra Dr,30.31632,504292,4,78738,-97.99259
Austin,2490,3,4910 Duval St,30.313053,735900,4,78751,-97.721041
Austin,2188,,4817 Caswell Ave,30.3101,699900,Studio,78751,-97.7176
Austin,2470,3,703 E 50th St # A,30.311951,699900,3,78751,-97.718608
Austin,2470,3,703 E 50th St # 703-A,30.31184,699900,3,78751,-97.71868
Austin,1068,1,5004 Rowena Ave,30.315108,550000,2,78751,-97.723632
Austin,2364,4,5502 Guadalupe St # 1,30.32248,699000,3,78751,-97.724648
Austin,2936,,5110 Caswell Ave,30.313268,790000,--,78751,-97.716244
Austin,4135,4,103 Tonkawa Trl W,30.330488,550000,5,78738,-97.995909
Lakeway,4111,3,103 Nautilus Ave,30.357264,799000,4,78738,-97.997304
The Hills,3759,4,43 Lost Meadow Trl,30.351236,674900,4,78738,-97.98104
Austin,5382,8,12221 Musket Rim St,30.289142,2224000,5,78738,-97.935762
Austin,2417,2,12025 Tulare Dr,30.311725,462000,4,78738,-97.922935
Austin,,,15021 W State Highway 71,30.314131,1259000,--,78738,-97.975829
Austin,3910,4,17017 Whispering Breeze,30.3226,1275000,4,78738,-97.9731
Austin,823,1,935 E 56th St,30.315842,360000,2,78751,-97.709247
Austin,665,1,202 E 45th St APT 206,30.308319,216000,1,78751,-97.727009
Austin,1900,4,5106 Caswell Ave APT C,30.313089,575000,4,78751,-97.716361
Austin,2702,4,12342 Copperfield Dr,30.3957,249900,5,78753,-97.659775
Lakeway,2705,4,319 Ringtail Stream Dr,30.3141,599900,4,78738,-97.9814
Austin,3100,3,511 Forza Viola Way,30.349561,568790,4,78738,-98.020319
Bee Cave,1088,2,13200 Bee Cave Pkwy,30.313551,549000,1,78738,-97.944735
Bee Cave,3862,3.5,5416 Castana Bnd,30.31458,652678,5,78738,-97.99244
Austin,2948,4,320 Maxwell Way # 13,30.3439,483000,4,78738,-98.0054
Austin,3134,3,15608 Spillman Ranch Loop,30.322648,610000,4,78738,-97.976803
Lakeway,4134,6,901 Sweet Grass Ln,30.328321,679000,5,78738,-98.002844
Austin,1683,2.5,8206 Furness Cv,30.342316,250000,4,78753,-97.690232
Austin,2797,3,1501 Constanta Dr,30.39729,326617,4,78753,-97.65798
Austin,1828,2,11631 River Oaks Trl,30.379286,279500,3,78753,-97.666338
Austin,2344,2,11308 Hilltop St,30.380582,399000,4,78753,-97.681345
Austin,1000,,914 E Braker Ln,30.379215,6200000,1,78753,-97.669435
Austin,1454,2,11506 Trinity Hill Dr,30.379375,295500,3,78753,-97.670627
Austin,2898,3.5,12408 Comic Dr,30.3946,341949,5,78753,-97.650238
Bee Cave,3472,3.5,15612 Cabrillo Way,30.3061,550000,4,78738,-97.95238
Austin,,,15021 W Hwy 71,30.314131,1259000,Studio,78738,-97.975829
Lakeway,4647,6,402 Woodside Ter,30.355367,919990,5,78738,-98.01445
Austin,4347,4,312 Ringtail Stream Dr,30.3141,999650,4,78738,-97.9814
Austin,3415,4,410 Wester Ross Ln,30.350563,499000,5,78738,-98.012774
Austin,3596,3,1515 Resaca Blvd APT 4,30.324219,814900,3,78738,-97.914071
Austin,2877,3,7024 Thistle Hill Way,30.348289,349900,4,78754,-97.611011
Austin,1412,2,702 Little Oak Dr,30.389289,295000,3,78753,-97.681685
Austin,2629,3,13629 Bauhaus Bnd,30.380237,291900,4,78753,-97.674629
Austin,,2.5,1509 Fort Dessau Rd # 49IXQT,30.4085,276990,4,78753,-97.6414
Austin,1960,2,8306 Shenandoah Dr,30.345334,350000,3,78753,-97.692523
Austin,1340,3,1101 E Parmer Ln APT 318,30.39358,215990,2,78753,-97.653586
Austin,,2,12501 Lucida Ln # JZFQWB,30.3946,269995,3,78753,-97.650238
Austin,,2,12501 Lucida Ln # BSJBGW,30.3946,260995,4,78753,-97.650238
Austin,,2.5,12501 Lucida Ln # GFEEDX,30.3946,271995,3,78753,-97.650238
Austin,3102,3,510 Summer Wilson Cv,30.346487,476115,4,78738,-98.016478
Bee Cave,4700,4.5,15709 De Fortuna Dr,30.31113,710485,6,78738,-97.99248
Austin,1889,2,11305 Long Winter Dr,30.372135,239999,3,78754,-97.650413
Austin,2363,2,7508 Kinross Trl,30.35701,309655,3,78754,-97.64965
Austin,2447,3,13609 Bauhaus Bnd,30.380237,300420,4,78754,-97.674629
Austin,,2.5,11713 Arran St # GP3FHZ,30.358911,270990,4,78754,-97.61543
Austin,2976,4,10902 Owyhee Vw,30.3631,350994,4,78754,-97.6372
Austin,2341,2.5,11701 Dunblane Way,30.355116,234900,4,78754,-97.61096
Austin,2884,4,520 Bowery Trl,30.389983,430000,4,78753,-97.669099
Austin,,2.5,12501 Lucida Ln # NSZFCL,30.3946,277995,4,78753,-97.650238
Austin,1806,2,12005 Oak Trl,30.386488,325000,2,78753,-97.670501
Austin,2756,3,1212 Bradbury Ln,30.398021,259000,4,78753,-97.651431
Austin,1566,2,12207 Cottage Promenade Ct,30.40364,309990,3,78753,-97.64893
Austin,1530,2,11800 N Oaks Dr,30.384003,264999,3,78753,-97.672699
Austin,1997,,902 Glazier Cir,30.362913,250000,Studio,78753,-97.680854
Austin,2149,3,11205 Liberty Farms Dr,30.360587,229900,4,78754,-97.64181
Austin,1176,1,1710 Dungan Ln,30.350402,299000,3,78754,-97.670531
Austin,3080,3,12008 Manarola Cv,30.35701,360304,5,78754,-97.64965
Austin,2809,2.5,7505 Antrim Trl,30.35644,378817,4,78754,-97.61814
Austin,3066,3,12004 Manarola Cv,30.35701,357828,4,78754,-97.64965
Austin,2391,2,8601 Sansom Rd,30.33094,349000,4,78754,-97.654335
Austin,1704,2,11732 Gaelic Dr,30.357597,269500,3,78754,-97.618019
Austin,2197,2,12116 Clackmannan Dr,30.35701,310864,3,78754,-97.64965
Austin,2745,3,12108 Clackmannan Dr,30.35701,328655,3,78754,-97.64965
Austin,2347,2.5,12121 Clackmannan Dr,30.35701,309562,3,78754,-97.64965
Marble Falls,,,Midway,30.35667,180000,Studio,78754,-97.65583
Austin,3839,3,6204 Indian Canyon Dr,30.28807,885000,4,78746,-97.835405
Austin,2490,2,305 Vale St,30.271918,1600000,4,78746,-97.778878
Austin,4762,4,4207 Dunning Ln,30.312115,1699000,4,78746,-97.786316
Austin,1725,2,3418 Pinnacle Rd,30.270686,659900,3,78746,-97.808177
Austin,2016,3,3801 Westlake Dr,30.325342,2975000,4,78746,-97.779271
Austin,5403,6,2812 Waterbank Cv,30.32415,1675000,5,78746,-97.80569
Austin,5251,5,103 Pascal Ln,30.326518,2400000,5,78746,-97.823326
Lakeway,3053,3,506 Copperleaf Rd,30.374369,535000,4,78734,-97.974065
Rollingwood,5694,7,4814 Timberline Dr,30.273444,3900000,5,78746,-97.787168
Austin,1679,3,1895 Westlake Dr # 104,30.300854,387500,3,78746,-97.790553
Austin,5275,4.5,25 Cicero Ln,30.316971,1399000,4,78746,-97.839211
Austin,8458,7,21 Hedge Ln,30.313863,2990000,5,78746,-97.834862
West Lake Hills,4700,5,222 Carrara,30.28865,1750000,4,78746,-97.804773
Austin,2962,2.5,4107 Belmont Park Dr,30.338071,986900,4,78746,-97.801116
Austin,1764,2,3312 Rosefinch Trl,30.272859,559900,3,78746,-97.804708
Austin,6800,7,4330 River Garden Trl,30.311101,5595000,5,78746,-97.788902
Lakeway,2476,3,15206 Bowling Ln,30.367713,359900,3,78734,-97.946765
Austin,1760,2,16310 Clara Van St,30.375819,499000,2,78734,-97.960917
Lakeway,9075,8,207 Canyon Turn Trl,30.360209,2099000,7,78734,-98.007336
Lakeway,4636,,1205 Delsie Dr,30.351058,799000,--,78734,-97.962067
Austin,3535,3.5,101 Barbuda Dr,30.366009,678633,4,78734,-98.003409
Austin,1080,2,2002 Red Fox Rd,30.376067,260000,3,78734,-97.927089
West Lake Hills,2506,3,504 Spiller Ln,30.291438,1498000,2,78746,-97.812456
West Lake Hills,2874,3,802 Ledgeway St,30.297284,1199000,4,78746,-97.809642
Austin,2034,2,3821 Westlake Dr,30.326736,5500000,3,78746,-97.779791
Austin,1688,2,6412 Five Acre Wood St,30.2766,362000,2,78746,-97.84511
Austin,1014,1,8507 Brookfield Dr,30.358419,239900,3,78758,-97.713862
Austin,2114,3,5804 Beacon Dr,30.420826,298500,3,78734,-97.92278
Lakeway,1895,2,314 Hurst Creek Rd,30.372476,365000,3,78734,-97.971445
Austin,2267,2,107 Bellagio Dr,30.366741,425000,4,78734,-97.955705
Austin,1987,2,3203 Brass Buttons Trl,30.384167,1150000,3,78734,-97.91599
Lakeway,2453,3,528 Dragon,30.365798,495000,3,78734,-97.997475
Lakeway,1735,3,2918 Fm 620 N APT 169,30.393603,499900,3,78734,-97.936796
Lakeway,2935,4,708 Sunfish St,30.369742,489000,3,78734,-97.987183
Austin,10425,10,67 Saint Stephens School Rd,30.318165,5000000,8,78746,-97.827496
Austin,9439,8,2517 Waymaker Way,30.322174,2595000,6,78746,-97.807322
Austin,1082,2,2018 W Rundberg Ln APT 4B,30.373835,149000,2,78758,-97.719131
Austin,1587,2,11923 Meadowfire Dr,30.398492,290000,3,78758,-97.696419
Austin,1356,2,10315 E Rutland Vlg,30.38056,209000,3,78758,-97.709298
Austin,1249,2,2311 Galway St,30.416992,228000,3,78758,-97.701622
Austin,791,1,2320 Gracy Farms Ln APT 224,30.40195,135900,1,78758,-97.708396
Austin,727,1,12166 Metric Blvd APT 266,30.406244,99900,1,78758,-97.697677
Austin,2358,3,5304 Lake Mist,30.412595,539900,3,78734,-97.918869
Lakeway,3572,4,917 Electra,30.372753,428850,4,78734,-97.982425
Lakeway,2353,3,312 Marina View Ct,30.36393,774750,3,78734,-98.00857
Austin,3237,3,304 Martinique Pass,30.365712,674827,4,78734,-98.006102
Austin,1379,2,5931 Hiline Rd # 1404,30.432601,576360,3,78734,-97.937599
Austin,1379,2,5931 Hiline Rd # 1304,30.432601,546360,3,78734,-97.937599
Austin,2335,2,1000 Chimney Rock Dr,30.403772,328000,4,78758,-97.67926
Austin,2088,2,12303 Blue Water Dr,30.404559,320000,4,78758,-97.681556
Austin,1418,2,9210 Partridge Cir,30.368653,214900,4,78758,-97.710714
Austin,1674,2,10501 Parkfield Dr,30.377661,279900,3,78758,-97.699837
Austin,1596,,830 N Meadows Dr,30.375034,235000,Studio,78758,-97.691776
Austin,1596,,900 N Meadows Dr,30.375582,235000,Studio,78758,-97.692575
Austin,1596,,832 N Meadows Dr,30.375148,235000,Studio,78758,-97.691939
Austin,1090,2,10302 Leaning Willow Dr,30.380576,375000,3,78758,-97.70769
Austin,2065,2,9017 Laurel Grove Dr,30.363468,249000,Studio,78758,-97.704304
Austin,2098,2,11510 Antigua Dr,30.425393,399900,4,78759,-97.770522
Austin,2243,2.5,10923 Sierra Oaks,30.416086,479900,3,78759,-97.764649
Austin,2031,2.5,8403 Andrews Ln,30.378757,335000,3,78759,-97.759353
Austin,4647,5,10306 Sausalito Dr,30.408171,645000,5,78759,-97.76436
Austin,1520,3,4509 Smooth Oak Dr,30.386052,359900,3,78759,-97.754931
Austin,1003,1.5,9100 Mountain Ridge Dr APT 4B,30.38718,219900,2,78759,-97.753578
Austin,3319,4,9510 Golden Hills Cir,30.39778,779000,4,78759,-97.762011
Austin,5500,7,10803 Yucca,30.421823,1109000,11,78759,-97.781664
Austin,900,2,8888 Tallwood Dr APT 2210,30.377177,150000,2,78759,-97.740485
Austin,2479,2.5,8124 Greenslope Dr,30.372044,370000,3,78759,-97.750234
Austin,1887,2.5,3702 Terrina St # B-2,30.368045,425000,3,78759,-97.749672
Austin,1612,3,12306 Scribe Dr,30.417776,265000,3,78759,-97.713396
Austin,2973,3,8101 Cardin Dr,30.368625,599000,5,78759,-97.750332
Austin,1260,2,8201 Summerwood Dr,30.372425,359000,2,78759,-97.747612
Austin,1050,2,4159 Steck Ave APT 236,30.375459,208000,2,78759,-97.758241
Austin,2174,3,11505 Antigua Dr,30.425068,449000,4,78759,-97.769726
Austin,1003,1.5,9100 Mountain Ridge Dr APT 4A,30.387342,219500,2,78759,-97.755027
Austin,2004,3,11410 Maidenstone Dr,30.427876,399750,3,78759,-97.776903
Austin,2064,2,11303 Blackmoor Dr,30.426596,320000,3,78759,-97.776883
Austin,2732,2.5,10005 Spicewood Mesa,30.417648,525000,4,78759,-97.791246
Austin,3141,4,6208 Yaupon Dr,30.391553,650000,5,78759,-97.776139
Austin,1380,2,12326 Havelock Dr,30.418172,284900,3,78759,-97.714725
Austin,2306,2.5,3903 Balcones Woods Dr,30.40477,489000,3,78759,-97.730109
Austin,1605,2,1825 Chasewood Dr,30.42464,297000,3,78727,-97.684017
Austin,1550,3,1900 Scofield Ridge Pkwy APT 6403,30.428126,207000,2,78727,-97.684802
Austin,1446,2,4217 Wild Iris Ln,30.44084,275000,3,78727,-97.705711
Austin,,2.5,13106 Armaga Springs Rd # 4ADMBI,30.427057,431990,3,78727,-97.696221
Austin,1506,3,6107 Avery Island Ave,30.43645,295000,4,78727,-97.747884
Austin,1321,2,12910 Meehan Dr,30.418776,209900,3,78727,-97.686608
Austin,1530,2,13937 Ashton Woods Cir,30.440979,265000,3,78727,-97.705277
Austin,1384,2,12804 Ganymede Ct,30.431459,299950,3,78727,-97.728857
Austin,1954,2,12118 Black Angus Dr,30.420834,350000,4,78727,-97.730936
Austin,1476,3,1900 Scofield Ridge Pkwy APT 2702,30.427954,215000,2,78727,-97.683957
Austin,1777,2,3702 Tattershall Ln,30.416893,279900,3,78727,-97.718984
Austin,1411,2,3906 Tattershall Ln,30.417907,300000,3,78727,-97.720953
Austin,1813,2,4304 Ganymede Dr,30.42657,294950,3,78727,-97.718917
Austin,1985,3,13501 Metric Blvd # 34,30.424304,329990,3,78727,-97.679445
Austin,2173,2,1904 Montana Sky Dr,30.427386,325000,3,78727,-97.684045
Austin,,3.5,13106 Armaga Springs Rd # 8YH4CK,30.427057,456990,4,78727,-97.696221
Austin,1689,3,13501 Metric Blvd # 43,30.424304,299990,2,78727,-97.679445
Austin,2002,3,13501 Metric Blvd # 39,30.424304,339990,3,78727,-97.679445
Austin,2212,3,13501 Metric Blvd # 9,30.424304,349990,3,78727,-97.679445
Austin,1825,2,13501 Metric Blvd # 2,30.424304,309990,2,78727,-97.679445
Austin,2242,3,13501 Metric Blvd # 35,30.424304,359990,3,78727,-97.679445
Austin,1850,2,2109 Brandywine Ln,30.417207,235000,3,78727,-97.69641
Austin,2031,2,5013 W Frances Pl,30.328902,585000,4,78731,-97.753748
Austin,1550,3,2912 E 14th St,30.278009,459900,3,78702,-97.707756
Austin,2243,3,2105 Rosewood Ave,30.269727,695000,4,78702,-97.71717
Austin,915,2,909 Reinli St APT 205,30.318967,218900,2,78751,-97.710357
Austin,1618,2,6100 Woodhue Dr,30.207734,319000,3,78745,-97.794363
Austin,1393,3,4515 Speedway # A,30.309549,549000,3,78751,-97.727432
Austin,1584,2,5004 Suburban Dr,30.20847,299990,3,78745,-97.768433
