,city,floorarea,bathrooms,address,latitude,price,bedrooms,zipcode,longitude,restaurant,bar,school,hospital
806,Austin,3124.0,3.0,8133 Ladera Verde Dr,30.199756,499000,4,78739,-97.919729,5074.61,10000.0,5317.75,4510.46
807,Austin,1792.0,3.0,4917 Sunset Trl # B,30.2278,399500,3,78745,-97.803955,537.22,2160.61,3099.86,2816.67
808,Austin,1792.0,3.0,4917 Sunset Trl # A,30.227881,395000,3,78745,-97.804021,537.22,2160.61,3099.86,2816.67
809,Austin,1625.0,2.0,2606 Aldford Dr,30.211024,269900,3,78745,-97.812059,1657.23,3923.67,2262.42,2668.81
810,Austin,,2.5,7405 Cooper Ln # 4O7BPJ,30.190107,283990,3,78745,-97.792541,1879.45,5365.24,1587.32,3084.86
811,Austin,,2.5,7506 Belfair Ter # XA5FDE,30.18394,292990,3,78745,-97.78206,1986.34,5277.72,1354.19,4222.06
812,Austin,,2.5,7506 Belfair Ter # NEW6U,30.18394,306990,3,78745,-97.78206,1986.34,5277.72,1354.19,4222.06
813,Austin,1749.0,3.0,5001 Sunset Trl # A,30.227664,390000,3,78745,-97.803756,537.22,2160.61,3099.86,2816.67
814,Austin,2126.0,2.5,4528 Merle Dr,30.226206,439000,3,78745,-97.789592,603.33,717.952,2358.95,1951.53
815,Austin,1062.0,1.5,4919 Old Castle Rd,30.208013,268500,3,78745,-97.76486,878.795,2497.59,2344.02,2752.16
816,Austin,,2.5,7506 Belfair Ter # XA5FDF,30.18394,284990,3,78745,-97.78206,1986.34,5277.72,1354.19,4222.06
817,Austin,1769.0,3.0,325 Bridgeford Dr,30.2072,308159,3,78745,-97.7997,1084.68,3418.77,1786.88,2163.91
818,Austin,2310.0,3.0,4506 Bull Creek Rd,30.321386,765000,4,78731,-97.753338,1388.7,2218.56,1444.48,1751.94
819,Austin,2684.0,3.0,1912 Petrified Forest Dr,30.15591,274900,3,78747,-97.78701,1866.35,6154.76,4080.38,7990.06
820,Austin,1809.0,3.0,4702 Palisade Dr,30.341218,485000,3,78731,-97.781016,2757.61,4904.96,4292.16,4416.66
821,Austin,3106.0,4.0,6101 Shadow Mountain Dr,30.348641,900000,4,78731,-97.75905,892.555,3306.47,3091.58,1770.25
822,Austin,1783.0,2.0,3336 Mount Bonnell Rd,30.314311,10800000,2,78731,-97.774318,2621.48,3914.63,3002.27,2905.87
823,Austin,3800.0,5.0,4904 Valley Oak Dr,30.330011,1700000,5,78731,-97.758453,823.069,3267.25,2126.52,2869.04
824,Austin,1285.0,2.0,2613 W 45th St,30.318902,495000,3,78731,-97.749807,1146.77,1771.73,997.654,1305.11
825,Austin,2830.0,3.0,11252 Pinehurst Dr,30.135261,380000,4,78747,-97.783236,4614.26,9162.7,6283.51,10000.0
826,Austin,1207.0,3.0,10819 Crown Colony Dr APT 29,30.14104,194700,2,78747,-97.793819,2882.15,7483.85,5092.35,9585.62
827,Austin,2128.0,2.5,7605 Marble Crest Dr,30.163631,230000,4,78747,-97.741802,5491.96,9143.29,1859.95,8362.85
828,Austin,1345.0,1.0,8101 Rosenberry Dr,30.157409,180000,3,78747,-97.740207,6247.61,9898.94,2265.14,9118.5
829,Austin,3700.0,,10115 Bradshaw Rd,30.144297,1500000,Studio,78747,-97.766516,3780.85,8069.25,5961.71,8946.41
830,Austin,4280.0,4.0,10107 Shinnecock Hills Dr,30.148528,489000,5,78747,-97.78054,4397.97,8999.67,6608.17,10000.0
831,Austin,713.0,1.0,3839 Dry Creek Dr APT 140,30.341668,159999,1,78731,-97.765698,1507.15,3654.5,3228.95,2895.59
832,Austin,1030.0,1.0,3308 Hancock Dr,30.332988,425000,3,78731,-97.759522,429.3,2873.48,2377.26,2475.28
833,Austin,7812.0,9.0,3503 Balcones Dr,30.314394,2000000,5,78731,-97.767097,1959.66,3252.81,2340.45,2244.05
834,Austin,2709.0,3.0,4407 Canyonside Trl,30.360553,589000,3,78731,-97.774639,1930.95,4341.91,2204.88,2805.69
835,Austin,2422.0,3.0,7602 Long Point Dr,30.369042,699000,4,78731,-97.768116,1506.74,4751.72,1326.28,3064.0
836,Austin,1080.0,2.0,6501 E Hill Dr APT 102,30.345895,199000,2,78731,-97.752784,1072.18,2562.27,2896.89,1026.05
837,Austin,1827.0,3.0,2210 Onion Creek Pkwy UNIT 1001,30.136942,295000,3,78747,-97.795051,2999.48,7429.69,4550.5,9702.95
838,Austin,1961.0,2.0,11226 Pinehurst Dr,30.13183,339900,4,78747,-97.783285,4336.67,8885.11,6005.92,10000.0
839,Austin,1058.0,2.0,8401 Twiggy Ln,30.15723,197700,3,78747,-97.747751,5587.98,9876.39,3080.56,9499.75
840,Austin,2232.0,3.0,8032 Tee Dr,30.157745,244900,4,78747,-97.747909,5587.98,9876.39,3080.56,9499.75
841,Austin,1079.0,2.0,6908 Broad Brook Dr,30.154877,175000,3,78747,-97.736986,6404.48,10000.0,2300.09,9275.37
842,Austin,3880.0,3.0,11238 Pinehurst Dr,30.133412,485000,4,78747,-97.782446,4384.53,8932.96,6053.77,10000.0
843,Austin,2015.0,3.0,5916 Baythorne Dr,30.13756,276300,3,78747,-97.7527,10000.0,10000.0,10000.0,10000.0
844,Austin,2165.0,2.0,5729 N Scout Island Cir,30.354881,468000,4,78731,-97.791979,843.098,7285.41,2208.11,5749.19
845,Austin,1372.0,1.0,4100 Idlewild Rd,30.314015,508000,3,78731,-97.751086,817.053,2198.72,2463.77,1189.96
846,Austin,717.0,1.0,3840 Far West Blvd APT 219,30.357088,169500,1,78731,-97.759891,531.373,2942.33,1782.69,1406.11
847,Austin,1754.0,2.0,4802 Placid Pl,30.324924,570000,3,78731,-97.752754,1160.59,2733.35,1726.99,2266.73
848,Austin,,,3839 Dry Creek Dr,30.341901,169999,--,78731,-97.765594,1507.15,3654.5,3228.95,2895.59
849,Austin,1998.0,3.0,5019 W Park Dr,30.329188,699000,4,78731,-97.752734,992.374,2859.85,1558.78,2785.39
850,Austin,2790.0,2.5,8705 Ipswich Bay Dr,30.152629,240000,4,78747,-97.748319,6700.6,10000.0,3374.85,10000.0
851,Austin,3393.0,2.0,11254 Pinehurst Dr,30.13549,434900,4,78747,-97.783406,4716.52,9264.96,6385.77,10000.0
852,Austin,2125.0,2.5,5604 Silver Screen Dr,30.140866,224900,4,78747,-97.769419,4558.35,8846.75,6739.21,9723.91
853,Austin,1584.0,3.0,5912 Baythorne Dr,30.13756,256908,3,78747,-97.7527,10000.0,10000.0,10000.0,10000.0
854,Austin,2676.0,2.0,2300 Pinevalley Dr,30.144236,365000,3,78747,-97.78853,3488.97,8090.67,5699.17,10000.0
855,Austin,2790.0,3.0,8704 Alum Rock Dr,30.156125,275000,4,78747,-97.743915,6303.92,10000.0,2486.77,9340.13
856,Austin,1568.0,3.0,1705B Perez St,30.28278,384990,3,78721,-97.692689,1016.41,2845.86,2845.86,4046.91
857,Austin,1904.0,3.0,6614 E Hill Dr,30.347526,284900,3,78731,-97.753312,948.651,2266.54,3192.62,730.319
858,Austin,1700.0,3.0,3806 Bull Creek Rd,30.311733,649000,3,78731,-97.752545,514.918,1896.58,2161.63,887.821
859,Austin,3608.0,3.0,4508 Crestway Dr,30.32928,1100000,5,78731,-97.76979,1367.12,3811.3,3370.96,3413.1
860,Austin,1433.0,2.0,6513 Marble Creek Loop,30.160966,199900,3,78747,-97.741821,5905.32,9556.65,1922.85,8776.21
861,Austin,2191.0,2.0,2400 Apple Valley Cir,30.138698,299900,4,78747,-97.79094,3145.58,7747.28,5295.93,9849.05
862,Austin,1301.0,3.0,1316 Delano St # A,30.276622,365000,2,78721,-97.679458,1095.61,4651.08,928.744,5795.4
863,Austin,1758.0,3.0,1102 Mason Ave,30.272394,349000,4,78721,-97.685769,774.42,3915.29,2486.29,5059.61
864,Austin,1497.0,3.0,1107 Mahan Dr APT A,30.262403,339999,2,78721,-97.685081,2519.9,4348.81,1804.48,5825.39
865,Austin,1933.0,4.0,1812 Adina St # A,30.283269,399000,3,78721,-97.67974,1186.48,4116.17,1969.4,5317.23
866,Austin,5702.0,,1144 Gunter St,30.271805,1466000,Studio,78721,-97.696117,694.28,3239.54,1688.95,4383.86
867,Austin,1380.0,1.0,3405 Pennsylvania Ave,30.275162,390000,3,78721,-97.696569,1208.47,2755.51,2524.06,3899.82
868,Austin,1850.0,3.0,1185 Springdale Rd,30.278428,410000,3,78721,-97.687068,0.0,3555.47,2024.35,4699.79
869,Austin,1580.0,3.0,5308 Downs Dr # B,30.266002,389900,3,78721,-97.683913,927.349,4560.83,3178.9,5705.15
870,Austin,1465.0,2.0,1144 Gunter St # 302,30.271804,383000,3,78721,-97.696113,694.28,3239.54,1688.95,4383.86
871,Austin,972.0,1.0,(Undisclosed Address),30.280914,310000,3,78721,-97.682654,1055.86,4142.44,1685.27,5343.5
872,Austin,2206.0,4.0,1103 Saucedo St,30.265643,350000,6,78721,-97.690054,1148.44,4370.69,2479.38,5437.47
873,Austin,1853.0,3.0,1102 Emmitt Run,30.25801,399900,3,78721,-97.686535,2481.37,4310.29,1228.5,5786.87
874,Austin,2232.0,3.0,5714 Steven Creek Way,30.259992,409000,4,78721,-97.68622,2768.01,4596.93,1528.23,6073.51
875,Austin,1784.0,3.0,4501 Leslie Ave,30.282488,325000,4,78721,-97.685886,535.658,3827.07,2147.89,5028.13
876,Austin,1497.0,3.0,1107 Mahan Dr # B,30.26273,339000,2,78721,-97.68528,2536.06,4364.98,1820.65,5841.56
877,Austin,1465.0,2.5,1144 Gunter St # 402,30.271804,383000,3,78721,-97.696113,694.28,3239.54,1688.95,4383.86
878,Austin,1386.0,2.5,1144 Gunter St # 301,30.271804,350000,3,78721,-97.696113,694.28,3239.54,1688.95,4383.86
879,Austin,1386.0,2.5,1144 Gunter St # 401,30.271804,350000,3,78721,-97.696113,694.28,3239.54,1688.95,4383.86
880,Austin,1568.0,2.0,6801 E Ben White Blvd # 1,30.2138,52032,4,78741,-97.70435,2679.05,6128.95,1996.84,6945.58
881,Austin,1152.0,2.0,6801 E Ben White Blvd,30.212742,46938,3,78741,-97.703346,1594.57,6558.25,2035.6,8488.7
882,Austin,1232.0,2.0,806 Montopolis Dr,30.235824,244999,3,78741,-97.696743,2933.98,5183.41,416.127,7032.17
883,Austin,1060.0,2.0,2450 Wickersham Ln APT 1006,30.225391,155000,2,78741,-97.725822,854.289,4435.23,3435.69,6143.59
884,Austin,1227.0,2.0,2001 Parker Ln APT 110,30.234796,267500,2,78741,-97.734058,553.587,2624.13,2919.55,4841.33
885,Austin,464.0,1.0,1840 Burton Dr APT 211,30.235429,84000,1,78741,-97.729827,790.228,2747.85,3049.14,4950.99
886,Austin,1500.0,2.0,3013 Sunridge Dr,30.218774,375000,3,78741,-97.726522,1496.99,4685.37,2871.57,5630.54
887,Austin,378.0,1.0,1840 Burton Dr APT 222,30.235429,82500,1,78741,-97.729827,790.228,2747.85,3049.14,4950.99
888,Austin,720.0,1.0,6505 Porter St,30.229628,157700,1,78741,-97.697731,2130.28,6056.1,457.692,7904.87
889,Austin,2185.0,3.0,7205 Lysander Ct,30.219873,373000,4,78741,-97.69787,895.949,7443.56,2920.92,8353.77
890,Austin,1849.0,3.0,1308 Tinnin Ford Rd # 12,30.24279,495900,2,78741,-97.725458,313.614,2465.15,2176.32,4395.6
891,Austin,464.0,1.0,1840 Burton Dr APT 154,30.235429,87000,1,78741,-97.729827,790.228,2747.85,3049.14,4950.99
892,Austin,3044.0,,1905 Woodland Ave,30.23693,399000,6,78741,-97.73075,767.085,2487.01,2788.29,4690.14
893,Austin,1504.0,2.0,3311 Catalina Dr,30.219307,390000,4,78741,-97.738201,1627.72,3216.87,1455.76,4163.65
894,AUSTIN,2366.0,3.0,4501 Elana Ct,30.223058,589000,3,78741,-97.728378,775.686,4356.63,3357.09,6064.99
895,Austin,560.0,1.0,312 Montopolis Dr,30.241677,289000,2,78741,-97.693125,3315.86,4447.0,1152.54,6295.77
896,Austin,1035.0,2.0,6211 Manor Rd APT 104,30.307657,199999,2,78723,-97.675155,2919.88,3977.08,368.591,4876.46
897,Austin,1081.0,2.0,1201 Tinnin Ford Rd APT 4,30.2436,267000,2,78741,-97.724292,397.577,2578.44,2234.63,4508.89
898,Austin,,2.0,2109 Maxwell Ln APT A,30.22042,299900,3,78741,-97.69942,1096.89,5945.27,1423.92,7875.73
899,Austin,2809.0,5.0,1308 Towncreek Rd # 15,30.24369,609900,4,78741,-97.72613,405.251,2373.51,2241.22,4303.97
900,Austin,2023.0,2.5,2305 Titania St,30.225948,388990,3,78741,-97.714515,2211.8,4627.61,2240.39,6558.06
901,Austin,1170.0,2.0,1201 Grove Blvd APT 2201,30.234285,250000,3,78741,-97.70464,3022.75,5257.5,1158.07,7336.21
902,Austin,2101.0,3.0,6814 Langston Dr,30.316915,469900,4,78723,-97.671567,2577.06,4278.85,1630.81,3272.73
903,Austin,1516.0,2.0,6401 Kenilworth Dr,30.316214,299000,3,78723,-97.686924,1197.3,2876.28,579.314,3857.67
904,Austin,2006.0,2.0,5213 Gladstone Dr,30.296512,365000,4,78723,-97.678305,2628.28,3625.54,911.643,6018.68
905,Austin,1280.0,1.0,1306 E 52nd St,30.308589,284000,3,78723,-97.704928,339.561,393.186,193.537,3475.95
906,Austin,1700.0,2.0,5313 Wellington Dr,30.302278,370000,4,78723,-97.685222,2582.67,3005.99,292.089,5399.13
907,Austin,2129.0,4.0,4714 Berkman Dr,30.300491,699999,4,78723,-97.700792,1057.8,1745.39,1183.13,3624.24
908,Austin,1192.0,2.0,5208 Medford Dr,30.29552,315000,3,78723,-97.680273,2884.53,3882.5,1168.6,6275.64
909,Austin,,3.0,13700 Sage Grouse # S3F8BK,30.465431,244990,3,78729,-97.766582,2063.06,3299.38,2173.28,9301.92
910,Austin,1657.0,2.0,6711 Tulsa Cv,30.314079,339000,3,78723,-97.672335,2551.66,4048.43,1200.66,3742.24
911,Austin,1861.0,3.0,6506 Bradley Dr,30.315931,394900,4,78723,-97.68037,2037.05,3236.42,1199.67,3947.56
912,Austin,1759.0,3.0,5702 Gloucester Ln,30.303957,349900,3,78723,-97.679239,3087.93,3183.15,430.414,5557.81
913,Austin,1484.0,3.0,2203 E 51st St # A,30.300764,499900,3,78723,-97.69049,1857.47,2280.79,433.107,4739.59
914,Austin,1917.0,3.0,4808 Springdale Rd,30.29127,425000,3,78723,-97.679207,1413.98,4150.4,1768.45,5351.45
915,Austin,2065.0,3.0,1905 Turtle Springs Ct,30.3067,669000,3,78723,-97.6876,2414.82,2377.5,909.098,5103.59
916,Austin,,3.0,13700 Sage Grouse # TTBRUW,30.465431,242990,3,78729,-97.766582,2063.06,3299.38,2173.28,9301.92
917,Austin,2900.0,4.0,13263 Kerrville Folkway,30.450216,349900,5,78729,-97.750906,749.986,3797.51,2648.89,6669.73
918,Austin,,2.0,13700 Sage Grouse # 2RGIT3,30.465431,209990,3,78729,-97.766582,2063.06,3299.38,2173.28,9301.92
919,Austin,,2.0,13700 Sage Grouse # CGO4FL,30.465431,212990,3,78729,-97.766582,2063.06,3299.38,2173.28,9301.92
920,Austin,,3.0,13700 Sage Grouse # 51272F,30.465431,247990,3,78729,-97.766582,2063.06,3299.38,2173.28,9301.92
921,Austin,2179.0,3.0,1911 Turtle Springs Ct,30.3067,705000,4,78723,-97.6876,2414.82,2377.5,909.098,5103.59
922,Austin,1518.0,2.0,5363 Westminster Dr,30.305793,284995,4,78723,-97.688004,2179.56,2176.26,729.841,5126.98
923,Austin,1631.0,3.0,5613 Overbrook Dr # A,30.30325,344900,3,78723,-97.68148,2913.65,3008.87,646.004,5493.24
924,Austin,3060.0,3.0,4608 Camacho St,30.304146,789900,3,78723,-97.686598,2379.63,2411.9,494.205,5355.06
925,Austin,3009.0,3.0,2004 Em Franklin Ave,30.285245,775000,4,78723,-97.697418,1052.57,2100.11,2100.11,3301.17
926,Austin,,3.0,13700 Sage Grouse # 4S7YPD,30.465431,237990,3,78729,-97.766582,2063.06,3299.38,2173.28,9301.92
927,Austin,2056.0,2.0,7501 Lobelia Dr,30.439839,314000,3,78729,-97.761744,560.428,3542.58,2874.84,7797.21
928,Austin,1689.0,3.0,13001 Hymeadow Dr UNIT 8,30.462728,299990,2,78729,-97.788456,570.321,1879.39,1509.57,10000.0
929,Austin,2812.0,3.0,13328 Humphrey Dr,30.456765,369500,4,78729,-97.761914,1358.23,2376.01,1227.39,8324.15
930,Austin,1848.0,3.0,13700 Sage Grouse Dr UNIT 2901,30.465846,251160,3,78729,-97.761563,1559.48,2982.59,1856.5,8798.34
931,Austin,1828.0,2.0,13001 Hymeadow Dr UNIT 17,30.462728,319990,2,78729,-97.788456,570.321,1879.39,1509.57,10000.0
932,Austin,1088.0,1.5,2106 E M Franklin Ave,30.286389,635000,2,78723,-97.697913,852.537,2054.75,2054.75,3255.81
933,Austin,1567.0,3.0,1909 Turtle Springs Ct,30.3067,515000,3,78723,-97.6876,2414.82,2377.5,909.098,5103.59
934,Austin,2200.0,3.0,3622 Clary Way,30.3067,715000,4,78723,-97.6876,2414.82,2377.5,909.098,5103.59
935,Austin,2276.0,3.0,13116 Marble Falls Cv,30.444493,350000,4,78729,-97.745499,65.736,4613.42,3464.8,5939.62
936,Austin,2848.0,2.5,8300 Canola Bnd,30.452037,399000,4,78729,-97.765044,1546.02,2563.81,1415.19,8544.91
937,Austin,1700.0,3.0,13400 Briarwick Dr UNIT 2602,30.46789,269000,3,78729,-97.76923,2669.9,3949.81,1827.03,9929.02
938,Austin,2168.0,3.0,13416 Athens Trl,30.457017,350000,4,78729,-97.756227,995.46,3021.22,1872.59,7830.79
939,Austin,2472.0,3.0,12510 Oro Valley Trl,30.442933,350000,4,78729,-97.764869,1134.48,3106.17,2623.68,8328.72
940,Austin,7253.0,5.0,9813 Glenlake Dr,30.360626,1795000,4,78730,-97.851269,8697.41,10000.0,10000.0,10000.0
941,Austin,3655.0,3.0,10832 Enclave Vista Cv,30.389056,636699,5,78730,-97.851352,4879.74,10000.0,6939.65,10000.0
942,Austin,3764.0,3.5,9400 Prince William,30.363493,925000,4,78730,-97.841301,9865.25,10000.0,10000.0,10000.0
943,Austin,6677.0,6.0,9624 Woody Ridge Vw,30.36831,1590000,5,78730,-97.843288,9448.39,10000.0,10000.0,10000.0
944,Austin,1150.0,2.0,6000 Shepherd Mountain Cv UNIT 601,30.357393,245000,2,78730,-97.796147,1890.13,8332.44,2420.45,6796.22
945,Austin,706.0,1.0,6000 Shepherd Mountain Cv APT 1205,30.357608,164900,1,78730,-97.796186,1998.3,8440.61,2528.62,6904.39
946,Austin,1690.0,2.0,8909 Palace Pkwy,30.176199,239900,3,78748,-97.804758,2005.58,2647.27,1384.94,5114.55
947,Austin,1919.0,3.0,1324 Tillerfield,30.170388,273900,3,78748,-97.819183,3480.85,1973.26,2685.86,6769.88
948,Austin,1637.0,2.5,902 Firebranch Trl,30.18538,299990,3,78748,-97.8232,2981.55,2114.45,2770.42,5941.27
949,Austin,1898.0,2.5,9502 Tanager Way,30.171623,330859,3,78748,-97.808596,2132.0,2602.4,2148.2,5877.81
950,Austin,2185.0,2.5,9504 Tanager Way,30.171623,342868,4,78748,-97.808596,2132.0,2602.4,2148.2,5877.81
951,Manchaca,2158.0,3.0,13204 Alans Way,30.134374,363155,4,78748,-97.849326,6767.57,5386.98,1706.22,10000.0
952,Austin,2067.0,2.0,618 Kingfisher Creek Dr,30.151117,250000,4,78748,-97.814671,3909.75,4030.76,538.737,8795.87
953,Austin,2322.0,3.0,8517 Davis Oaks Trl,30.18435,298700,4,78748,-97.811957,2600.66,2760.72,1912.44,4751.29
954,Austin,1739.0,3.0,9006 Jesse James Dr,30.179754,289800,3,78748,-97.813983,3222.71,2213.99,2667.15,5517.04
955,Austin,2901.0,3.0,2724 Arroyo Blanco Cv,30.155603,435000,4,78748,-97.851844,4301.46,4108.32,2048.55,10000.0
956,Austin,,2.0,11632 Manchaca Rd # KM3C9S,30.1496,239990,2,78748,-97.834153,4703.58,2263.6,392.608,9014.74
957,Austin,2411.0,3.0,11008 Mint Julep Dr,30.148103,315000,3,78748,-97.808401,3610.85,6160.53,3789.73,9317.44
958,Austin,,3.0,11632 Manchaca Rd # 43KV1A,30.1496,214990,2,78748,-97.834153,4703.58,2263.6,392.608,9014.74
959,Austin,,3.0,11632 Manchaca Rd # 6CT8JQ,30.1496,233990,2,78748,-97.834153,4703.58,2263.6,392.608,9014.74
960,Austin,,3.0,11632 Manchaca Rd # UH3TJ0,30.1496,235990,3,78748,-97.834153,4703.58,2263.6,392.608,9014.74
961,Austin,,2.5,9301 Lost Bridge Ln # 7QUIYA,30.173726,285990,2,78748,-97.809359,2089.09,2067.71,1975.94,5479.92
962,Austin,2416.0,3.0,2125 Ocallahan Dr,30.147011,279900,4,78748,-97.843755,5408.56,3462.31,1645.82,10000.0
963,Austin,1824.0,2.0,912 Kavanagh Dr,30.179693,259000,3,78748,-97.804988,2652.8,3173.65,1127.75,4755.76
964,Austin,2012.0,3.0,10218 Laredo Dr # 100,30.168265,279900,3,78748,-97.825472,3393.15,142.368,2013.36,6893.51
965,Austin,2448.0,3.0,9413 Sawyer Fay Ln,30.166028,363460,5,78748,-97.796698,977.004,3951.81,2091.29,6165.44
966,Austin,1590.0,3.0,428 Celery Loop,30.177034,249000,3,78748,-97.79037,1439.06,4455.96,631.008,4603.96
967,Austin,1436.0,3.0,748 Patchway Ln,30.185274,269900,3,78748,-97.797649,2391.67,4082.01,916.102,3886.85
968,Austin,1515.0,2.0,2028 Coats Cir,30.160166,239900,3,78748,-97.835046,3742.28,1302.3,1119.45,8053.44
969,Austin,1880.0,3.0,10008 Wading Pool Path,30.169972,293000,3,78748,-97.819732,3480.85,1973.26,2685.86,6769.88
970,Austin,2653.0,2.5,10509 Antelope Run,30.174901,499000,3,78748,-97.850048,1327.25,3605.57,3893.65,8661.2
971,Austin,1610.0,2.0,5912 Charles Schreiner Trl,30.225612,340000,3,78749,-97.864632,494.273,8718.66,2213.41,3146.89
972,Austin,1807.0,2.0,1314 Falcon Ledge Dr APT 117,30.288393,549000,3,78746,-97.842687,1992.21,9511.36,3809.22,2037.13
973,Austin,1552.0,3.0,7500 Shadowridge Run UNIT 25,30.226568,260000,3,78749,-97.874847,1655.56,9665.25,1232.44,2165.92
974,Austin,1608.0,2.0,8507 Ganttcrest Dr,30.210746,340000,3,78749,-97.866942,1866.44,7605.9,3998.03,4380.54
975,Austin,2181.0,3.0,7608 Hawkeye Dr,30.220951,409000,3,78749,-97.864281,1725.38,8716.8,2513.1,3446.57
976,Austin,2074.0,2.0,5403 Wolf Run,30.230672,365000,4,78749,-97.851191,2543.02,7032.95,3979.08,5207.3
977,Austin,1555.0,3.0,8502 Abilene Cv,30.214478,325000,3,78749,-97.874525,1393.77,8512.89,2911.21,3136.63
978,Austin,1257.0,2.0,7501 Shadowridge Run UNIT 132,30.226568,200000,2,78749,-97.874847,1655.56,9665.25,1232.44,2165.92
979,Austin,1537.0,3.0,7506 Bender Dr,30.208541,299500,3,78749,-97.836218,1017.09,6111.17,3230.78,5580.52
980,Austin,2736.0,3.0,1719 Ben Crenshaw Way,30.284062,830000,4,78746,-97.844877,2572.56,9873.04,3908.31,2617.48
981,Austin,5980.0,6.0,29 Pascal Ln,30.314447,1799000,5,78746,-97.831655,2854.8,10000.0,3933.85,2966.18
982,Austin,3474.0,4.0,305 Almarion Dr,30.274244,1449000,5,78746,-97.782393,1903.77,2522.26,250.727,1524.26
983,Austin,1805.0,2.0,2226 Westlake Dr UNIT 8,30.303439,499500,3,78746,-97.784534,4860.5,7425.23,4931.36,5442.97
984,Austin,1983.0,3.0,2401 Sutherland St,30.2906,599000,3,78746,-97.8057,1089.86,5254.84,1160.72,2590.07
985,Austin,2203.0,3.0,5205 Wheeler Branch Cir,30.222365,440000,3,78749,-97.854506,1186.73,7918.35,3368.25,4301.72
986,Austin,2211.0,2.0,6403 Abilene Trl,30.214711,389900,4,78749,-97.877562,1374.27,8508.54,2889.5,2956.33
987,Austin,2063.0,3.0,8618 Coastal Dr,30.200343,309000,4,78749,-97.847118,1447.79,5815.07,4426.54,6893.64
988,Austin,2562.0,3.0,5416 Batak Ln,30.202296,443000,3,78749,-97.872451,1146.18,6654.81,4601.49,4531.54
989,Austin,3030.0,3.0,6215 Salcon Cliff Dr,30.206193,449900,4,78749,-97.881401,855.73,8333.86,4134.89,3327.6
990,Austin,1863.0,2.0,5616 Taylorcrest Dr,30.206148,380000,3,78749,-97.871505,1063.07,7109.18,4036.99,3967.05
991,Austin,1927.0,3.0,5515 Davis Ln UNIT 23,30.207697,311950,3,78749,-97.867784,1498.64,7424.72,4087.64,4022.77
992,Austin,3103.0,4.0,3817 Westlake Dr,30.326392,3390000,3,78746,-97.77966,3231.76,9835.82,3454.81,7853.55
993,Austin,1623.0,2.0,2226 Westlake Dr UNIT 7,30.303439,497500,2,78746,-97.784534,4860.5,7425.23,4931.36,5442.97
994,Austin,1983.0,3.0,2511 Sutherland St,30.261317,599000,Studio,78746,-97.811826,613.651,4464.52,1478.38,2592.75
995,Rollingwood,1524.0,2.0,4826 Rollingwood Dr,30.274269,1159000,3,78746,-97.788236,1299.83,3080.03,854.663,927.73
996,Austin,4545.0,5.0,808 Stonewall Ridge Ln,30.297543,1175000,5,78746,-97.839589,1668.52,9187.66,3754.27,1713.43
997,Austin,4200.0,3.0,405 Canyon Rim Dr,30.296059,899900,4,78746,-97.841588,1953.17,9472.32,4038.93,1998.08
998,Austin,5388.0,5.0,3904 Toro Canyon Rd,30.331724,1975000,4,78746,-97.790866,2068.38,9290.56,2291.42,6865.77
999,Austin,1966.0,2.0,6108 John Chisum Ln,30.223537,365000,3,78749,-97.869101,1259.49,9205.12,2055.63,2989.1
1000,Austin,2058.0,3.0,5812 Taylorcrest Dr,30.208132,365000,3,78749,-97.873845,788.798,7492.92,3653.25,3583.31
1001,Austin,1304.0,2.5,4620 W William Cannon Dr APT 53,30.224576,265000,2,78749,-97.84415,1860.83,6610.75,4194.12,5164.19
1002,Austin,2080.0,2.5,6133 Jumano Ln,30.227337,365000,3,78749,-97.865443,784.941,8970.36,2155.84,3089.31
1003,AUSTIN,2683.0,4.0,7613 Hawkeye Dr,30.220676,485000,4,78749,-97.863754,1927.89,8847.65,2715.61,3649.08
1004,Austin,1343.0,2.0,7605 Melville Cv,30.208774,249999,3,78749,-97.839051,1374.5,6449.14,3588.19,5937.92
1005,Austin,1295.0,2.0,4405 Kalama Dr,30.207323,275000,3,78749,-97.851014,2344.14,6711.42,4975.74,6099.25
1006,West Lake Hills,2014.0,2.0,4904 Bee Caves Rd # B,30.29106,1250000,3,78746,-97.816576,1330.76,6826.25,1126.77,1219.37
1007,Austin,7621.0,7.0,3806 Corum Cv,30.32931,2850000,5,78746,-97.788272,2351.85,9574.04,2574.9,7149.25
1008,Austin,5458.0,5.0,4600 Charles Ave,30.347387,1850000,5,78746,-97.807187,2040.05,10000.0,1349.12,7099.1
1009,Austin,5531.0,6.0,4126 Westlake Dr,30.334134,2995000,5,78746,-97.795428,1561.68,9797.26,1784.72,6359.07
1010,Austin,3446.0,3.5,2922 Thousand Oaks Dr,30.265971,1200000,4,78746,-97.79651,1921.76,3917.18,1287.37,1762.85
1011,Austin,2590.0,3.0,1912 Holly Hill Dr,30.260646,745000,3,78746,-97.802363,1814.5,4463.54,1180.11,2294.48
1012,Austin,5224.0,5.0,10309 Indigo Broom Loop,30.309586,975000,5,78733,-97.894948,8994.38,10000.0,1794.48,9039.29
1013,Austin,2117.0,4.0,8601 Ganttcrest Dr,30.209978,370000,4,78749,-97.868287,1533.75,7610.84,4008.99,3952.88
1014,Austin,4094.0,5.0,1701 Wild Basin Ldg,30.309124,1950000,5,78746,-97.800318,4234.08,6798.81,4304.94,4816.54
